smiles,logP,penalized_logP,qed,3pbl_docking,SA
COc1ccc(OC)c(CNC(=O)c2cnn(-c3ccccc3)c2)c1,2.819500000000001,1.772637861464369,0.7510769720161558,-8.4,1.9258127746381817
CCOC(=O)c1ccc(S(=O)(=O)/N=C(\N)Nc2nc3ccccc3o2)cc1,2.12,0.695157301096798,0.3851190677076058,-9.5,2.417801265481746
C[C@H](NC(=O)C1CC1)C(=O)N1CCN(S(=O)(=O)c2cc(C(N)=O)n(C)c2)CC1,-1.1283999999999963,-2.080298398702678,0.6108148576356042,-7.8,2.842835538658944
Cc1ccc(C[NH+](CCS(C)(=O)=O)C(C)(C)C)c(C)c1,1.53144,-1.408314866006832,0.895207153109681,-5.8,3.8306830674942285
CC(C)CNC(=S)NC(=O)c1ccc(F)cc1,2.086,1.3921162703991063,0.8115045697887983,-6.9,1.8163187557535991
Cc1cscc1-c1noc([C@]2([NH3+])CCOC2)n1,0.96402,-2.368327328547582,0.8635334199347463,-6.6,4.301535429839977
Cc1cc(S(=O)(=O)NC[C@@H]2CCO[C@@H]2c2ccccc2)c(F)cc1F,3.3293200000000027,0.6603820795664355,0.8819670174051596,-9.1,3.150950116337933
CC1(C)NC(=O)N(CCC(=O)N2CCC3(CC2)CNC(=O)c2ccccc2O3)C1=O,0.890500000000001,-4.606294209869418,0.7145206378951997,-9.9,3.223238092668538
C=CCC[C@H](C)[NH+](C)Cc1ccoc1C,1.95742,-2.1442438985952568,0.7074239602583221,-5.9,4.692920146914819
CC(=O)N1CCC[C@@H](c2ccc(N3CCOCC3)cn2)C1,1.6441,-0.0488129243266809,0.8302090518732745,-7.8,2.76163092842593
Cc1ccc(S(=O)(=O)N/N=C/c2ccc(F)cc2)cc1,2.4465200000000005,1.5802246764176056,0.6948275522867416,-8.7,1.8692347514353944
CCOCCOCC(=O)Nc1ccc2oc(C)nc2c1,2.12782,0.9740542382901765,0.7852903011335819,-6.6,2.1895854310189673
COCCn1c(C)cc(CN2CCO[C@H]3CC[C@@H](OC)C[C@@H]32)c1C,2.5196400000000008,-0.5725052814655383,0.7996828144005688,-6.9,3.70848985080611
CCC(=O)Nc1cccc(NC(=O)c2ccc(F)cc2)c1C,3.7349200000000016,2.748117935186618,0.9034590295150848,-8.5,1.6446736724452684
C[C@@H](C(=O)N1CCOCC1)N1CC[NH+](Cc2cccc(-c3ccncc3)c2)CC1,0.696400000000003,-1.7937361063073107,0.8097630606027159,-9.4,3.666156770721127
O=C1COc2ccc(C(=O)Oc3ccccc3F)cc2N1,2.3758,1.2881253417800411,0.6800563528036321,-8.4,2.0718459281244765
O=C(CSC1=NC(=O)[C@H](/C=C/c2ccccc2)N=N1)Nc1ccc(Cl)cc1,4.442100000000003,1.312992763260301,0.807429714801744,-9.1,3.254192346366848
Cc1ccccc1OCC(=O)NCCc1nc2ccccc2s1,3.342420000000001,2.174621127861598,0.7556688869299921,-8.3,1.894784778714362
CSCc1nnc(SCCc2ccccc2Cl)o1,3.9208000000000025,1.9560465003943492,0.75607773925341,-6.5,2.4139695680037487
C[C@H]1CN(Cc2ccccc2NCc2nnnn2C2CC2)C[C@@H](C)O1,2.2293000000000003,-0.1660842897438832,0.8681836654903775,-7.3,3.2002383580961755
CCc1nnc(N[C@@H](CC)c2ccc(S(C)(=O)=O)cc2)o1,2.598700000000001,0.5245253742084887,0.882512767564715,-7.4,2.8389342245080265
C[C@@H]([C@H]1CC=CS1)n1nccc1NC(=O)CC1(CC(=O)[O-])CCCCC1,2.8824000000000014,-1.0751233688684396,0.7905427917134319,-8.1,4.339194470011052
COC(=O)c1cccc(NC(=O)C(=O)NCCc2ccccc2F)c1C,2.21812,1.300823330352734,0.6340188370003136,-9.2,1.9694391048482771
O=C1C[C@@H](n2nnn(-c3ccccc3)c2=S)[C@@H]2CO[C@H]1O2,1.0536899999999998,-2.454892744802924,0.7724978021916181,-7.8,4.425993693774277
CC[C@H]([NH3+])c1nnc(-c2cscc2C)s1,2.26802,-1.3202796333941744,0.8944425413724993,-5.9,4.1860812446683315
O=C(c1cccnc1N1CCCC1)N1CCC(CCc2ccccc2)CC1,4.166800000000004,2.564714626409093,0.7999990345310244,-9.3,2.0492048079918668
CC(=O)c1ccccc1NC(=O)CNc1ccc(C(=O)Nc2ccccc2)cc1,4.192100000000002,2.927215428407172,0.5305914750732071,-9.4,1.7613904080828569
COc1cccc([C@@H](CNC(=O)/C(C#N)=C\c2ccco2)[NH+](C)C)c1,1.1971799999999997,-1.433668835853512,0.5862297739133346,-7.1,3.6572211202828147
COc1cc(C#N)ccc1OC(=O)Cc1cccc(F)c1F,2.993180000000001,1.664689853014974,0.6433170417648578,-7.4,2.117031806114877
COc1cc(OC)c(OC)cc1CNC(=O)Cc1cccc(F)c1F,2.849500000000001,1.6839759518429325,0.8334288908394926,-7.6,2.017277992029486
CCN(CC)c1ccc(C(=O)Nc2ccccc2O)c(O)c1,3.1963000000000017,1.928912028738553,0.7414608248871033,-8.0,2.0147768250303884
C[C@@H]1C(=O)NCCN1C(=O)CN1C(=O)CSc2ccccc21,0.4722000000000008,-1.0611253297425831,0.8603356331877424,-7.4,2.924175311480804
Cc1csc(C2(NCC(=O)N(CCC#N)c3ccccc3)CCCC2)n1,3.7573000000000034,1.40058975082451,0.8078490684698694,-7.8,2.7823593356175067
Cc1cccc(CSc2nc(=O)n3cccc(C)c3n2)c1,2.9986400000000017,1.4792770887300375,0.6972813285790325,-8.2,2.274957466586015
C[C@@H](O)c1cc[nH+]c(N(C)C2CCC(C)(C)CC2)c1,2.9590000000000014,-0.8817137199942462,0.910121007445204,-7.2,4.222373907935
Cc1ccc(CN2C(=O)CC[C@H]2C(=O)NCC(C)(C)c2ccccc2)cc1,3.580020000000003,1.4725603823824285,0.8516673523614466,-9.0,2.619071138020539
CCCn1c(=O)oc2cc(NC(=O)Nc3ccccc3)ccc21,3.648500000000001,2.3337452239966527,0.7718858978013786,-9.0,1.9401936191276796
Cc1cn2c3ccccc3nc2n1CCCCl,3.226320000000002,1.4179821363375291,0.6517242173542636,-6.6,2.458681024540713
C[C@@H]1CN(Cc2c[nH]nc2C(C)(C)C)C[C@@H](C(N)=O)O1,0.7818,-2.09951260325436,0.8567443148152736,-6.7,3.971083686541739
Cc1cc(C)cc(CN2C(=O)N[C@H](Cc3ccccc3)C2=O)c1,2.966540000000001,1.1915690881617669,0.8828685015644587,-8.5,2.4963900628281035
C[C@H](NC(=O)c1cnn(-c2ccccc2F)c1)c1ccc2c(c1)CC(=O)N2,2.9970000000000008,0.8394226690902868,0.7472273380403491,-9.6,2.8080288329571808
OC[C@]1([NH2+]C2CC2)CCC[C@H]([NH+]2CCCC2)C1,-0.9353999999999972,-5.869677548784425,0.5835160106332533,-6.6,6.1178476598040445
[NH3+][C@@]1(C(=O)NC[C@H]2CN3CCC[C@@H]3CO2)CCOC1,-1.6331999999999958,-4.298802178098146,0.6450893448927346,-7.2,4.4004925678807165
COc1ccc(F)cc1NC(=O)C(=O)N1CCC[C@H](n2cccn2)C1,1.833,-0.0120264274707354,0.8605475182438406,-8.2,2.8409155205304533
CN1CCO[C@@H](c2noc(-c3ccccc3O)n2)C1,1.4452999999999998,-0.5392922493138901,0.8817200335273373,-7.4,3.055236769688632
COc1ccc(C2(C(=O)NC[C@@H](c3ccc(C)cc3)[NH+](C)C)CCOCC2)cc1,2.0538199999999995,-0.6169589910504771,0.7519925336403239,-8.1,3.474367992440584
O=C(NNC(=O)c1cccc(Br)c1)Nc1ccncc1,2.3106,1.3890150366982368,0.7367128279896332,-8.6,1.9496801678610733
COc1ccc(CCC(=O)N(C)C[C@H](C)C(=O)[O-])cc1F,0.6112999999999997,-1.0326329798205247,0.7390608603834233,-7.0,2.98138625179109
C[C@H]([NH2+][C@H]1CCOC1)c1ccnc(Cl)c1,1.1483,-2.503075048840124,0.7872709172440332,-6.2,4.521293496537403
CNC(=O)[C@@H](C)CN(C)C(=O)C[C@@H](NC(C)=O)c1ccc(Cl)cc1,1.7477999999999996,-0.3116882452800146,0.7834419292756732,-7.1,3.0414074259095507
C=C(C)[C@@]1(O)CCO[C@@H](C)C1,1.4925,-1.6749689164939496,0.5827703687079926,-5.7,4.030561330895807
Cc1ccc([C@H](O)CC[NH+]2C[C@H](C)S[C@H](C)C2)cc1F,1.96632,-2.1359678749029904,0.8881491983422745,-7.2,4.825378039157394
Cc1ccc(CN2C[C@@H](C(=O)N3CCN(C(=O)c4cccc(F)c4)CC3)CC2=O)cc1,2.46722,0.7907794864189452,0.7591957581157783,-10.1,2.540162893402874
COc1cccc(CC(=O)N(C)c2ccccc2)c1,2.9007000000000014,2.132093733409236,0.8403672596140491,-7.3,1.6730874050629794
O=C(Nc1cccc(OCC(=O)N2CCCC2)c1)[C@@H]1C[C@@H]1c1ccc(Cl)cc1,4.083400000000003,1.6946439617900655,0.797016917658696,-9.0,2.726811333248861
CC(C)(CN[C@@H](c1ccco1)c1ccc(Cl)s1)S(C)(=O)=O,3.4967000000000024,0.4915617265488576,0.8684280394917557,-6.4,3.3893053958049686
Cc1sc(CNC(=O)N2CCC[C@@H](C(F)(F)F)C2)nc1-c1ccc(Cl)cc1,5.255820000000004,2.2936979168227234,0.7403019022977647,-9.5,2.909477648141996
c1ccc(C[NH+]2CC[C@@H](NCCSc3cn[nH]n3)C2)cc1,0.3438000000000004,-2.9839559837171006,0.5100782834175374,-7.6,4.454220302791262
COC(=O)[C@]1(F)CCN(C(=O)COc2ccc(C(F)(F)F)cc2)C1,2.1978,0.1252001199321725,0.6177540308566556,-8.2,2.938789839406418
CC[C@@H]1CCCCN1c1ncnc(Sc2cccc3cccnc23)c1[N+](=O)[O-],4.853100000000004,1.7689300207298324,0.3465611548120537,-8.5,3.112968735240141
Cc1nc(N2CCOCC2)sc1C(=O)NNC(=O)c1ccc(F)c(F)c1,1.6411199999999997,0.5264173616294152,0.7889369857618962,-9.0,2.2798052534257263
O=C(Nc1ccc(-c2nn3cnnc3s2)cc1)c1ccc([N+](=O)[O-])cc1,3.013300000000001,1.4807831611130573,0.4383680136252074,-8.9,2.2822362586944305
CC(C)c1nnc(NC(=O)CCC(=O)N2CCN(Cc3ccccc3)CC2)s1,2.724600000000001,1.4472482086601577,0.7717849534412478,-8.3,2.1421294677395846
CCSC[C@@H](C)N(C)C(=O)[C@@H]1CCCN(C(=O)c2ccccc2)C1,3.1388000000000016,0.6321653224564643,0.7928902898522846,-7.3,3.063569925909551
C[C@H](NC(=O)[C@@H]1CCCS1)c1ccc(-c2cccnc2)cc1,3.8214000000000015,1.232158512542511,0.9328990018811704,-7.9,2.9602551906447516
Cc1nc(C2CCCC2)sc1C(=O)Nc1ccc2c(c1)NC(=O)CO2,3.6923200000000014,1.7343752474071703,0.8777733898870395,-9.5,2.4659454669458736
CSc1ccc(C(=O)Nc2nnc(CC(C)C)s2)cn1,3.105800000000001,1.407092950743952,0.8596325553744503,-7.1,2.397596564622207
C[C@H]1C=CC[C@H]2CS(=O)(=O)C[C@@]12C,1.6333,-2.190434651468056,0.556955506731276,-5.7,4.542752705034356
CCc1nn(C)c(CC)c1CN1CCO[C@H](C(N)=O)C1,0.2310000000000011,-1.6176015914781288,0.8377841137449449,-6.3,3.24817522994716
CC(C)([C@@H](O)Cc1cc[nH+]c(N)c1)[NH+]1CCCCC1,-0.1662999999999985,-4.462161008993936,0.70779549820941,-7.3,5.3909337270708715
C[C@H]1[C@H](C)CCCN1C(=O)N[C@@H]1CCN(c2ccccc2)C1=O,2.621900000000001,0.1163649313789225,0.91190999647541,-8.4,3.193095500611368
Cc1ccccc1-c1ccnc2[nH]n(-c3ccc(Cl)cc3)c(=O)c12,4.342620000000002,2.428088580723477,0.5920199997669379,-10.3,2.265604710344533
COc1ccc(NC(C)=O)cc1NC(=O)NCc1cc2ccccc2o1,3.7215000000000016,2.283049546302337,0.6516414102320206,-8.9,2.0250086994428713
CC(C)COc1ccc(CC(=O)N[C@H]2c3ccccc3C[C@H]2O)cc1,3.038400000000002,0.897018665383831,0.850371172889474,-9.1,2.7840639810647563
CC(C)(C)C(=O)N1CCC(C(=O)Oc2ccc(N3CCCC3=O)cc2)CC1,3.0035000000000016,1.5097603899351777,0.6042324040301296,-8.4,2.2523456541457136
CC(C)CC(C)(C)C(=O)NCc1nnc2ccccn12,2.4178000000000006,0.765542391535319,0.9105537179552828,-7.1,2.532451180006822
COc1nc(C)cc(C)c1CNC(=O)Cn1cccc(C(F)(F)F)c1=O,2.20394,0.6501730249452384,0.8770875176732452,-7.4,2.5042193795735503
Cc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,4.159520000000002,2.559236839156934,0.3291779893845165,-9.7,2.0495378293524578
Cc1nc(C)c(C(=O)N(C)[C@@H]2CCC[C@@H](C)C2)o1,2.942140000000001,0.0770933317093577,0.8103653595740533,-6.3,3.4123311978329545
CC[C@@H](C)N(C(=O)CN1C(=O)NC2(CCCCC2)C1=O)[C@H]1CCS(=O)(=O)C1,1.0553,-1.7968552377424858,0.6962426456687983,-7.4,3.877729148439906
CC(=O)Nc1ccc(Nc2ncnc(Oc3ccc(C)c(C)c3)c2[N+](=O)[O-])cc1,4.495940000000003,2.5651571413100727,0.4673524690016847,-8.8,2.240476887333191
O=C(Cn1cnc2sccc2c1=O)N1N=C2/C(=C/c3ccco3)CCC[C@H]2[C@@H]1c1ccco1,4.467200000000004,0.7294037055993055,0.4479959390773463,-8.4,3.7558736470956067
COc1ccc2c(ccc[n+]2[C@@H](C)C(=O)Nc2cc(Cl)ccc2F)c1,4.1281000000000025,1.5293573277434127,0.7116398880479232,-8.3,2.8907870543487473
COc1cc(C)ccc1NC(=O)NNc1nc2ccccc2s1,3.7619200000000017,2.251215836903588,0.6374699486756217,-9.0,2.0751118009458622
O=S(=O)(/N=C(\[O-])CCc1cccc(Cl)c1)c1ccc(Cl)cc1,3.0737000000000005,1.2708160068762004,0.6099988833174089,-8.6,2.492643912041739
CC(C)Nc1cccc[n+]1C(=O)CCc1nc(C(C)C)no1,2.5738000000000003,0.2075709496646169,0.830413727270804,-7.7,3.088968249998863
Cc1nn(C)c(Oc2cccnc2)c1C[NH2+]C[C@@]1(O)CCSC1,0.8472199999999999,-2.307299522104743,0.8182761004411159,-7.4,4.18259459214494
CC[C@](C)([NH3+])C(=O)N1CC[C@H](COC)C1,-0.1080999999999994,-2.642667470021852,0.7112623543009896,-6.1,3.906260625338833
CC[C@@](C)(Nc1ccccc1Br)C(=O)[O-],1.7795999999999996,-0.4725995019628374,0.9077083308380608,-6.0,3.194220420492506
O=C(CCCn1ccnn1)N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1.7037999999999998,0.1334890866900538,0.6434529523619884,-8.5,2.6442408595984883
Cc1ccc(O)c(S(=O)(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1,3.0630200000000016,1.7104563210119352,0.6550758091471804,-7.9,2.119499106860811
COc1cccc(C[NH2+][C@@H](C)c2ccc(Cl)cc2)c1,3.1732000000000014,0.5492747823972435,0.8917939967299414,-7.6,3.1527802195720813
Cc1cc(NC(=O)COc2ncnc3sccc23)no1,2.00522,0.5676955354144393,0.7900630058192472,-7.7,2.457351073906027
CCn1nc(CC(C)C)cc1C(=O)N[C@H]1CC[NH+](Cc2ccccc2)C1,1.688700000000001,-1.6178359441435466,0.7940969223174217,-8.2,4.097115052131635
COc1ccc(CC(=O)NCC#CCOc2cccc3ccccc23)cc1,3.589500000000003,2.0639024185506334,0.68443288461568,-9.8,2.1310533230843696
NC(=O)N/N=C1\CCCC[C@@H](O)CCC1,1.1158999999999992,-11.597312845184153,0.5697227966533257,-6.4,3.382600799104173
C[C@@H](CNC(=O)Nc1ccccn1)CC1(C)OCCO1,1.9923,-0.2348546794951156,0.864292111101226,-7.2,3.119641538375573
COc1ccccc1[C@@H](NC(=O)N(C)Cc1cnccn1)C(C)(C)C,3.4140000000000024,0.958630694309094,0.903995187942172,-7.2,2.951334909102691
CCc1ccc([C@H](C)NC(=O)[C@@H](C)SCc2cc(C)on2)cc1,4.044520000000003,1.392884432942755,0.8310408343187686,-8.1,2.956023769893367
C=CCn1cc2c3c(cccc31)[C@H](CC(C)C)N[C@H](C(=O)NCCC)C2,3.955000000000002,-20.279712485210844,0.7403804488908792,-8.1,3.5721132920997363
Cc1ccc(-c2nnco2)cc1NC(=O)/C=C/c1ccc(I)o1,3.8945200000000018,1.6351408396491578,0.5108220844253987,-8.4,2.6664978149318745
COc1ccccc1[C@@H](CNC(=O)N(C)Cc1nccs1)[NH+]1CCCC1,1.7130999999999996,-1.496610806815577,0.7746561372464179,-7.1,4.010146714229174
O=C1CSc2ccccc2N1CCC(=O)N1CCO[C@H]2CCC[C@H]21,2.2953,-0.1620666763645932,0.8426143450993184,-8.7,3.2353136621732865
CCn1c(CSc2nc(C)cc(C)c2C#N)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,4.406620000000004,2.071443931841624,0.4967986028656898,-8.0,2.600526357780552
Cc1cc(NC(=O)CSc2nnnn2-c2c(C)cccc2C)n([C@@H]2CCS(=O)(=O)C2)n1,1.87446,-0.3868516374289183,0.55178627369184,-7.1,3.1778868806225518
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]4CC[C@H]([C@H](C)O)[C@@]4(C)CC(=O)[C@H]32)C1,4.136800000000004,-0.2969035651292892,0.7359369125373992,-7.2,4.420060681172741
COCCCNC(=O)c1ccc2cnn(Cc3cccc(Cl)c3)c2c1,3.504300000000001,2.063642345693478,0.6582585062004223,-8.3,2.081662774638181
Cc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3)[C@@H](c3ccco3)C2)cc1,5.2329200000000045,2.659395601130404,0.6381336806014811,-4.1,2.590930714229172
COC(=O)c1c(NC(=O)CCC(=O)[O-])sc2c1CCCCCC2,1.6622999999999994,-6.755119081042468,0.8239032951043584,-6.9,2.56272895566614
CCC(CC)[NH+](C)Cc1cnc(N)s1,0.9285999999999996,-2.940866750501754,0.7655537663770869,-5.4,4.7587569359637225
Cc1cccc(-c2nnc(-c3ccc(C(=O)N(Cc4ccccc4)C4CC4)cc3)o2)c1,5.5168200000000045,3.450855054644766,0.4208624736886069,-10.6,2.0956744728331653
CCCN1CCC[C@@]2(CC[NH+](Cc3ncccn3)C2)C1=O,0.2840000000000013,-3.551612560123925,0.8663060433640134,-7.2,4.8931713290339856
O=C(Nc1ccc(Oc2ncccn2)cc1)N1CCCC[C@@H]1CO,2.647600000000001,0.8135861970814606,0.9006883500866519,-8.6,2.62615433644784
CCC(=O)N[C@H]1CCCN(C(=O)C(=O)Nc2ccnn2C(C)(C)C)C1,1.0937999999999994,-0.9218490319722265,0.7986395085650068,-7.7,3.169860415693286
CCCSc1nc2scc(-c3cccs3)c2c(=O)n1CC,4.708500000000004,2.458264607186998,0.4998391765008799,-6.7,2.4534528512013996
CC(C)CCC[C@@H](C)NC(=O)N1CC[C@H]([N+]2=CCCC2)C1,2.8622000000000014,-0.7248637890676333,0.7512413298062,-7.1,4.035104340787164
Cc1ccc(NC(=O)CCNC(=O)Cc2ccccc2)cc1Cl,3.3359200000000016,2.4595248050230727,0.8531199621424884,-8.6,1.6532178794827104
COC(=O)[C@H]1CN(Cc2cnc(N(C)C)s2)C[C@H]1C,1.45,-0.9902275613819064,0.7827202252048743,-5.5,3.434326597988429
Cc1nn(C(F)F)cc1S(=O)(=O)N1CCC(c2nnc3n2CCCCC3)CC1,2.4728200000000005,-3.114942352341727,0.7672467850127526,-9.3,2.8998511668632467
CSCCCN1C(=O)C(=O)N(CCc2cccs2)C1=O,1.8345,0.4145752358316835,0.4377867617992902,-6.2,2.485744641545283
COC[C@@H](O)C[NH+]1CCC(NC(=O)N2[C@@H](C)C[C@@H]3CCCC[C@@H]32)CC1,0.4036000000000026,-3.4157282270053115,0.6697221914158914,-8.2,4.849398436113188
COC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@H]1c1cc(Cl)c(O)c(OC)c1,3.195100000000002,0.7913591857499085,0.7867496611739268,-4.6,2.963486406536866
COc1ccc(C[C@H](C)[NH+]2CCN(c3ccccc3)CC2)cc1,2.0313,-0.5020374819271594,0.9098568223458284,-8.3,3.365341580977004
CCN(CC)C(=O)[C@@H]1CCC[NH+](Cc2nc(-c3cccs3)oc2C)C1,2.374820000000001,-1.3436646791751483,0.858324944441406,-7.8,4.267782724293357
CCN(C(=O)c1ccc(CN2CCCC2=O)cc1)c1ccc(C)cc1C,4.092540000000004,2.44210367309244,0.8146993279923971,-8.3,2.108298825606969
Cc1ccc(NC(=O)NC[C@H](C)C#N)c(F)c1,2.4153,0.7490270583584713,0.8445039301612922,-6.6,2.5447793517565707
C[C@]1(C(=O)NNc2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1(Cl)Cl,3.640600000000001,0.889787848736773,0.4802721316039793,-8.8,3.140729154193062
CCOc1ccccc1C=NNc1nccs1,2.987800000000001,1.5998188302678222,0.6523321630098321,-7.0,2.1680410433790183
O=C(N[C@@H]1CCCC[NH2+]C1)c1csc(I)c1,1.1984,-5.748291062053039,0.7731936759521024,-6.7,4.355629807137257
COC(=O)CCNC(=O)c1ccc(NC(=O)c2ccccc2F)cc1,2.3709000000000007,1.7286893132564451,0.7881442027926633,-8.3,1.7012956317810364
Oc1ccc(C[NH+]2CCC[C@H]2C[C@@H](O)c2ccco2)c(O)c1,1.3618,-2.5285664962416345,0.6725136681962774,-7.8,4.666878949574924
O=C(OCc1ccccc1)N1CC[C@H](Cn2c(CO)nc3cccnc32)C1,2.582300000000001,0.6009981937980486,0.7506466553871091,-8.2,2.7655606783270006
Cc1ccc2ncc(C[NH+]3CCC([C@H](O)c4ccc(Cl)cc4)CC3)n2c1,2.824620000000001,-0.6883467585076493,0.7411744325686888,-9.4,3.982746098844558
CCOC(=O)c1c(NC=[N+](C)C)c2cc(OC)ccc2n1C,2.0759,0.1631419743805495,0.3975808933622476,-5.9,2.8361472033406034
CCCOc1ccc(NC(=O)N2CCN(c3cccc[nH+]3)CC2)cc1Cl,3.297000000000001,0.9016304011409676,0.8718316278526269,-9.0,2.9307845663867376
Nc1c(NNC(=O)c2ccncc2)ncnc1N1CC[NH+](Cc2ccccc2)CC1,0.1158000000000001,-1.802756943763323,0.4307987147091046,-9.8,3.335631899871059
C=CCNC(=O)[C@@H](C)S[C@H](C)c1cccs1,3.233000000000001,0.2314334906620413,0.790723377450609,-5.6,3.4528709119531795
Fc1cccc(F)c1NC(=S)NC1CCCCC1,3.5839000000000016,2.206859776166588,0.8031704373292261,-7.3,2.00847967938558
CN(C[C@@H]1CCC[NH+]1CCN1CCCC1=O)C(=O)OC(C)(C)C,0.5230000000000017,-2.8645721411564,0.8014754805735016,-6.9,4.4589208509373215
Cc1cc(C(=O)CCC(=O)N[C@H](C#N)c2ccccc2C)c(C)s1,4.017340000000004,1.4698297497535735,0.8075558089788349,-7.6,2.8759792315527335
COc1ccccc1CN1C[C@@H]2C[C@@H](c3cnn(-c4ccccc4)c3)[NH+]3CCC[C@@]23C1=O,2.4018000000000006,-2.108751810703322,0.6777856932173983,-9.0,4.922038010808375
O=C(Nc1cccc(Oc2ccccc2)c1)C1CCN(C(=O)c2ccc(F)cc2)CC1,5.108900000000004,3.451028083545664,0.6265177642474232,-11.0,1.8580190882177838
CS[C@H]1CC[C@@H](NC(=O)CCNS(=O)(=O)c2ccccc2)C1,1.7552999999999992,-0.2365172771976925,0.7915911446034443,-7.4,2.983036161488423
COc1ccc(OC)c(NC(=O)C2=C(C)NC(=O)N[C@@H]2c2ccc(O)cc2)c1,2.676,0.825995772615818,0.6347571945817166,-6.9,2.632333100789122
C[C@@H]1N[C@]2(C(=O)Nc3ccccc32)[C@@H]2C(=O)N(c3cccc(F)c3)C(=O)[C@@H]12,1.7705999999999995,-1.421339679861707,0.7553360024328244,-9.6,3.980804301918994
CC(=O)N[C@H]1CCCN(C(=O)c2ccccc2-c2nc(C(C)(C)C)no2)C1,2.7748000000000017,0.6732081671598009,0.8974213916708405,-4.1,2.8173767250650723
CCn1cc([C@@H]2C[C@H](C(=O)NCc3ccco3)N(C)S(=O)(=O)N2)c(C)n1,0.7004200000000005,-1.920085436163087,0.7923250757459466,-7.0,3.7739493036908858
O=S(=O)(c1ccc(Cl)cc1F)N1CCC(c2nc3ccccc3[nH]2)CC1,3.923700000000003,2.1793315387484293,0.7328737871533574,-10.0,2.229303086137257
CCOC(=O)c1cnc(SCc2ccc(C)cc2)nc1N,2.83622,1.6003129116979171,0.5196785979814412,-7.6,2.0793713909667204
NC(=O)CC[C@H](C(=O)[O-])N1CCOC1=O,-2.1773999999999987,-3.852308626630264,0.5599178837042634,-5.8,3.7109865743386603
COc1ccc([C@@H](NC(=O)c2ccc3c(c2)nnn3C)C2CCOCC2)cc1,2.874600000000001,0.7240026262340304,0.7363770790809913,-7.3,2.83309181216322
C[NH+](C)CC[C@@H]1CN(C(=O)c2ccc(Cl)s2)CCO1,0.7771000000000006,-1.964737350716008,0.8917139262573195,-6.2,3.85586289978495
C[C@H](c1ccccn1)N(C(=O)c1cc(=O)c2ccccc2o1)C1CC1,3.5538000000000025,1.205957738046613,0.7317620406799332,-8.1,2.8263127036290445
CNC(=O)c1cccnc1NCc1cc(C#N)ccc1F,2.06408,0.9136280968131728,0.900551391210007,-7.4,2.2029048981375148
CCC[C@@H]1[C@@H](C)CCCN1C(=O)NCCC(=O)N(C)C,2.0749,-0.3130671580033412,0.8395699927115386,-6.2,3.2330118916699444
C[NH2+]Cc1ccc(OCc2ccc(F)cc2)c(OC)c1,2.1065,0.5978231919037238,0.8767042029103475,-7.5,2.4911765241363764
CCCC(=O)Nc1ccc(C2=NNC(=O)[C@H]3C[C@@H]23)cc1,1.8952,-0.2557877033877258,0.8775986267488429,-7.6,3.0805759942340467
CCCN(C)C(=O)C[C@@](C)(C(=O)[O-])c1ccccc1,0.9526999999999995,-0.9521522734999252,0.7666645099922961,-5.9,3.1129963583352778
CCCCn1nnnc1CSc1ccc(N)c(F)c1,2.4868,0.8930774561411412,0.6504420651900706,-7.2,2.4661848409604143
C[C@H](S[C@@H]1CCN(c2sccc2C#N)C1=O)[C@@H](C)O,2.22758,-1.5606037322502049,0.9251091290884724,-6.1,4.363111002522997
O=C(c1nccc2ccccc12)N1CCn2ncnc2C1,1.4823000000000002,0.0828333283812144,0.6766043651503855,-7.5,2.5575503201840313
C[C@@H]1C[C@H](NC(=O)N2CC[NH+](CC3CC3)CC2)C(=O)N1c1ccccc1,0.5005000000000026,-2.62461374380018,0.824581931042122,-8.0,4.245549563566145
CC(=O)Nc1ccc(OC(=O)c2cccc(C(F)(F)F)c2)cc1,3.883000000000002,2.6913714276849583,0.6886777999169729,-8.4,1.7782540586881197
C[NH+]1CCN(C(C)(C)C(=O)NCC2(c3ccc(F)cc3)CCC2)CC1,0.9725000000000013,-1.4748253467879742,0.8321105752967205,-8.7,3.5607509017284817
CC[C@H](C)c1ccccc1OC(=O)c1ccc(CNC(C)=O)cc1,4.055400000000002,2.1490468830901035,0.6435952912655049,-8.1,2.3312610184225804
COC(=O)c1ccc(/C=C2\SC(=S)N(NC(=O)c3ccncc3)C2=O)cc1,2.4144000000000005,1.0035778786375722,0.4797694001436329,-8.2,2.331805718923043
CC1(C)CN(C(=O)c2ccc(CSc3ncn[nH]3)cc2)CCS1,3.0646000000000013,0.9940010488020417,0.8605859466894975,-7.9,2.718376835910897
Cc1cc(F)cc2[nH]c(C(=O)N3CC[C@@H](C)[C@H](O)C3)cc12,2.4583200000000005,0.0246263098524391,0.8473709705048578,-8.4,3.1744168166222595
